2.30 0.500000
2.40 0.500000
2.50 0.500000
2.60 0.500000
2.70 0.500000
2.80 0.500000
2.90 0.500000
3.00 0.500000
3.10 0.500000
3.20 0.500000
-0.20 0.600000
-0.10 0.600000
0.00 0.600000
0.10 0.600000
0.20 0.600000
0.30 0.600000
0.40 0.600000
0.50 0.600000
0.60 0.600000
0.70 0.600000
0.80 0.600000
0.90 0.600000
1.00 0.600000
1.10 0.614773
1.20 0.625964
1.30 0.633809
1.40 0.638459
1.50 0.640000
1.60 0.638459
1.70 0.633809
1.80 0.625964
1.90 0.614773
2.00 0.600000
2.10 0.600000
2.20 0.600000
2.30 0.600000
2.40 0.600000
2.50 0.600000
2.60 0.600000
2.70 0.600000
2.80 0.600000
2.90 0.600000
3.00 0.600000
3.10 0.600000
3.20 0.600000
-0.20 0.700000
-0.10 0.700000
0.00 0.700000
0.10 0.700000
0.20 0.700000
0.30 0.700000
0.40 0.700000
0.50 0.700000
0.60 0.700000
0.70 0.700000
0.80 0.700000
0.90 0.700000
1.00 0.700000
1.10 0.711080
1.20 0.719473
1.30 0.725357
1.40 0.728844
1.50 0.730000
1.60 0.728844
1.70 0.725357
1.80 0.719473
1.90 0.711080
2.00 0.700000
2.10 0.700000
2.20 0.700000
2.30 0.700000
2.40 0.700000
2.50 0.700000
2.60 0.700000
2.70 0.700000
2.80 0.700000
2.90 0.700000
3.00 0.700000
3.10 0.700000
3.20 0.700000
-0.20 0.800000
-0.10 0.800000
0.00 0.800000
0.10 0.800000
0.20 0.800000
0.30 0.800000
0.40 0.800000
0.50 0.800000
0.60 0.800000
0.70 0.800000
0.80 0.800000
0.90 0.800000
1.00 0.800000
1.10 0.807386
1.20 0.812982
1.30 0.816905
1.40 0.819230
1.50 0.820000
1.60 0.819230
1.70 0.816905
1.80 0.812982
1.90 0.807386
2.00 0.800000
2.10 0.800000
2.20 0.800000
2.30 0.800000
2.40 0.800000
2.50 0.800000
2.60 0.800000
2.70 0.800000
2.80 0.800000
2.90 0.800000
3.00 0.800000
3.10 0.800000
3.20 0.800000
-0.20 0.900000
-0.10 0.900000
0.00 0.900000
0.10 0.900000
0.20 0.900000
0.30 0.900000
0.40 0.900000
0.50 0.900000
0.60 0.900000
0.70 0.900000
0.80 0.900000
0.90 0.900000
1.00 0.900000
1.10 0.903693
1.20 0.906491
1.30 0.908452
1.40 0.909615
1.50 0.910000
1.60 0.909615
1.70 0.908452
1.80 0.906491
1.90 0.903693
2.00 0.900000
2.10 0.900000
2.20 0.900000
2.30 0.900000
2.40 0.900000
2.50 0.900000
2.60 0.900000
2.70 0.900000
2.80 0.900000
2.90 0.900000
3.00 0.900000
3.10 0.900000
3.20 0.900000
-0.20 1.000000
-0.10 1.000000
0.00 1.000000
0.10 1.000000
0.20 1.000000
0.30 1.000000
0.40 1.000000
0.50 1.000000
0.60 1.000000
0.70 1.000000
0.80 1.000000
0.90 1.000000
1.00 1.000000
1.10 1.000000
1.20 1.000000
1.30 1.000000
1.40 1.000000
1.50 1.000000
1.60 1.000000
1.70 1.000000
1.80 1.000000
1.90 1.000000
2.00 1.000000
2.10 1.000000
2.20 1.000000
2.30 1.000000
2.40 1.000000
2.50 1.000000
2.60 1.000000
2.70 1.000000
2.80 1.000000
2.90 1.000000
3.00 1.000000
3.10 1.000000
3.20 1.000000
-0.20 1.100000
-0.10 1.100000
0.00 1.100000
0.10 1.100000
0.20 1.100000
0.30 1.100000
0.40 1.100000
0.50 1.100000
0.60 1.100000
0.70 1.100000
0.80 1.100000
0.90 1.100000
1.00 1.100000
1.10 1.100000
1.20 1.100000
1.30 1.100000
1.40 1.100000
1.50 1.100000
1.60 1.100000
1.70 1.100000
1.80 1.100000
1.90 1.100000
2.00 1.100000
2.10 1.100000
2.20 1.100000
2.30 1.100000
2.40 1.100000
2.50 1.100000
2.60 1.100000
2.70 1.100000
2.80 1.100000
2.90 1.100000
3.00 1.100000
3.10 1.100000
3.20 1.100000
-0.20 1.200000
-0.10 1.200000
0.00 1.200000
0.10 1.200000
0.20 1.200000
0.30 1.200000
0.40 1.200000
0.50 1.200000
0.60 1.200000
0.70 1.200000
0.80 1.200000
0.90 1.200000
1.00 1.200000
1.10 1.200000
1.20 1.200000
1.30 1.200000
1.40 1.200000
1.50 1.200000
1.60 1.200000
1.70 1.200000
1.80 1.200000
1.90 1.200000
2.00 1.200000
2.10 1.200000
2.20 1.200000
2.30 1.200000
2.40 1.200000
2.50 1.200000
2.60 1.200000
2.70 1.200000
2.80 1.200000
2.90 1.200000
3.00 1.200000
3.10 1.200000
3.20 1.200000
