4.85573 0.01
4.54552 0.01
4.23531 0.01
3.9251 0.01
3.6429 0.01
3.38618 0.01
3.15262 0.01
2.94015 0.01
2.74686 0.01
2.57102 0.01
2.41104 0.01
2.26551 0.01
2.13312 0.01
2.01267 0.01
1.9031 0.01
1.80342 0.01
1.71273 0.01
1.63023 0.01
1.55518 0.01
1.4869 0.01
1.42479 0.01
1.36828 0.01
1.31687 0.01
1.2701 0.01
1.22755 0.01
1.18884 0.01
1.15363 0.01
1.12159 0.01
1.09244 0.01
1.06592 0.01
1.0418 0.0100001
1.01982 0.0100049
0.998935 0.0101792
0.980504 0.00651672
0.96309 0.00366481
0.945775 0.00139755
0.928522 -0.000755681
0.911477 -0.00295486
0.894675 -0.00507368
0.87808 -0.00710219
0.861689 -0.00907344
0.845507 -0.0109874
0.82953 -0.0128402
0.813755 -0.014635
0.79818 -0.0163748
0.782803 -0.0180608
0.767621 -0.0196946
0.752632 -0.0212774
0.737833 -0.0228105
0.723223 -0.0242957
0.708799 -0.0257332
0.694559 -0.0271235
0.6805 -0.0284679
0.66662 -0.0297679
0.652918 -0.0310241
0.639391 -0.0322368
0.626036 -0.0334062
0.612852 -0.0345328
0.599837 -0.0356174
0.586988 -0.0366607
0.574303 -0.0376628
0.561781 -0.0386241
0.549419 -0.0395448
0.537215 -0.0404254
0.525168 -0.041266
0.513275 -0.0420669
0.501535 -0.0428284
0.489946 -0.0435507
0.478505 -0.0442339
0.467211 -0.0448784
0.456062 -0.0454844
0.445057 -0.046052
0.434193 -0.0465808
0.423469 -0.0470711
0.412883 -0.0475237
0.402434 -0.0479388
0.39212 -0.0483158
0.381939 -0.0486547
0.371889 -0.0489563
0.361969 -0.0492207
0.352179 -0.0494475
0.342515 -0.0496367
0.332976 -0.0497888
0.323562 -0.0499038
0.314271 -0.0499815
0.305101 -0.0500218
0.29605 -0.0500252
0.287118 -0.0499917
0.278303 -0.0499212
0.269605 -0.0498136
0.261021 -0.0496687
0.25255 -0.0494863
0.244192 -0.0492666
0.235945 -0.0490096
0.227807 -0.0487153
0.219779 -0.0483836
0.211858 -0.048014
0.204044 -0.0476062
0.196337 -0.0471597
0.188733 -0.0466744
0.181234 -0.0461507
0.173838 -0.0455879
0.166545 -0.0449846
0.159354 -0.0443404
0.152263 -0.0436554
0.145274 -0.0429284
0.138384 -0.0421582
0.131594 -0.0413447
0.124904 -0.0404871
0.118314 -0.0395834
0.111823 -0.0386317
0.105432 -0.0376311
0.0991422 -0.0365794
0.0929534 -0.0354743
0.0868668 -0.034314
0.0808845 -0.0330957
0.0750086 -0.031816
0.0692422 -0.0304713
0.0635892 -0.0290572
0.0580545 -0.0275677
0.0526442 -0.0259986
0.0473678 -0.0243438
0.0422377 -0.0225938
0.037269 -0.0207422
0.032485 -0.0187809
0.0279181 -0.0167006
0.023613 -0.0144953
0.0196332 -0.0121703
0.0160728 -0.00974096
0.0130549 -0.007254
0.0107349 -0.00476232
0.00926078 -0.00234765
0.00879448 -1.04717e-10
0.00926078 0.00234765
0.0107349 0.00476232
0.0130549 0.007254
0.0160728 0.00974096
0.0196332 0.0121703
0.023613 0.0144953
0.0279181 0.0167006
0.032485 0.0187809
0.037269 0.0207422
0.0422377 0.0225938
0.0473678 0.0243438
0.0526442 0.0259986
0.0580545 0.0275677
0.0635892 0.0290572
0.0692422 0.0304713
0.0750086 0.031816
0.0808845 0.0330957
0.0868668 0.034314
0.0929534 0.0354743
0.0991422 0.0365794
0.105432 0.0376311
0.111823 0.0386317
0.118314 0.0395834
0.124904 0.0404871
0.131594 0.0413447
0.138384 0.0421582
0.145274 0.0429284
0.152263 0.0436554
0.159354 0.0443404
0.166545 0.0449846
0.173838 0.0455879
0.181234 0.0461507
0.188733 0.0466744
0.196337 0.0471597
0.204044 0.0476062
0.211858 0.048014
0.219779 0.0483836
0.227807 0.0487153
0.235945 0.0490096
0.244192 0.0492666
0.25255 0.0494863
0.261021 0.0496687
0.269605 0.0498136
0.278303 0.0499212
0.287118 0.0499917
0.29605 0.0500252
0.305101 0.0500218
0.314271 0.0499815
0.323562 0.0499038
0.332976 0.0497888
0.342515 0.0496367
0.352179 0.0494475
0.361969 0.0492207
0.371889 0.0489563
0.381939 0.0486547
0.39212 0.0483158
0.402434 0.0479388
0.412883 0.0475237
0.423469 0.0470711
0.434193 0.0465808
0.445057 0.046052
0.456062 0.0454844
0.467211 0.0448784
0.478505 0.0442339
0.489946 0.0435507
0.501535 0.0428284
0.513275 0.0420669
0.525168 0.041266
0.537215 0.0404254
0.549419 0.0395448
0.561781 0.0386241
0.574303 0.0376628
0.586988 0.0366607
0.599837 0.0356174
0.612852 0.0345328
0.626036 0.0334062
0.639391 0.0322368
0.652918 0.0310241
0.66662 0.0297679
0.6805 0.0284679
0.694559 0.0271235
0.708799 0.0257332
0.723223 0.0242957
0.737833 0.0228105
0.752632 0.0212774
0.767621 0.0196946
0.782803 0.0180608
0.79818 0.0163748
0.813755 0.014635
0.82953 0.0128402
0.845507 0.0109874
0.861689 0.00907344
0.87808 0.00710219
0.894675 0.00507368
0.911477 0.00295486
0.928522 0.000755681
0.945775 -0.00139755
0.96309 -0.00366481
0.980504 -0.00651672
0.998935 -0.0101792
1.01982 -0.0100049
1.0418 -0.0100001
1.06592 -0.01
1.09244 -0.01
1.12159 -0.01
1.15363 -0.01
1.18884 -0.01
1.22755 -0.01
1.2701 -0.01
1.31687 -0.01
1.36828 -0.01
1.42479 -0.01
1.4869 -0.01
1.55518 -0.01
1.63023 -0.01
1.71273 -0.01
1.80342 -0.01
1.9031 -0.01
2.01267 -0.01
2.13312 -0.01
2.26551 -0.01
2.41104 -0.01
2.57102 -0.01
2.74686 -0.01
2.94015 -0.01
3.15262 -0.01
3.38618 -0.01
3.6429 -0.01
3.9251 -0.01
4.23531 -0.01
4.54552 -0.01
4.85573 -0.01
4.85571 0.005
4.54551 0.005
4.23531 0.005
3.92511 0.005
3.64291 0.005
3.38618 0.005
3.15263 0.005
2.94016 0.005
2.74687 0.005
2.57102 0.005
2.41105 0.005
2.26552 0.005
2.13313 0.005
2.01268 0.005
1.90311 0.005
1.80343 0.005
1.71275 0.005
1.63025 0.005
1.5552 0.005
1.48692 0.005
1.42481 0.005
1.3683 0.005
1.31689 0.005
1.27013 0.005
1.22758 0.005
1.18887 0.005
1.15366 0.005
1.12163 0.005
1.09248 0.005
1.06597 0.005
1.04185 0.00500006
1.01989 0.00500247
0.999467 0.00508962
0.981353 0.00160126
0.963827 -0.00126055
0.946427 -0.00355444
0.929163 -0.00571619
0.912117 -0.00791195
0.8953 -0.0100318
0.878692 -0.012063
0.862291 -0.0140356
0.846098 -0.0159506
0.830111 -0.0178047
0.814326 -0.0196007
0.79874 -0.0213416
0.783353 -0.0230288
0.768161 -0.0246637
0.753162 -0.0262475
0.738354 -0.0277817
0.723734 -0.0292677
0.709301 -0.0307062
0.695051 -0.0320974
0.680982 -0.0334428
0.667093 -0.0347437
0.653381 -0.0360008
0.639844 -0.0372143
0.626479 -0.0383846
0.613285 -0.039512
0.600259 -0.0405975
0.587399 -0.0416416
0.574704 -0.0426445
0.562171 -0.0436066
0.549797 -0.0445282
0.537582 -0.0454095
0.525523 -0.0462508
0.513619 -0.0470525
0.501866 -0.0478148
0.490264 -0.0485377
0.47881 -0.0492217
0.467503 -0.0498668
0.456341 -0.0504735
0.445321 -0.0510417
0.434443 -0.0515711
0.423705 -0.0520621
0.413104 -0.0525153
0.40264 -0.0529308
0.39231 -0.0533083
0.382112 -0.0536477
0.372046 -0.0539496
0.36211 -0.0542143
0.352302 -0.0544414
0.34262 -0.0546309
0.333064 -0.0547831
0.323631 -0.0548982
0.31432 -0.0549759
0.30513 -0.0550163
0.296059 -0.0550195
0.287107 -0.0549857
0.278271 -0.0549149
0.26955 -0.0548069
0.260943 -0.0546614
0.25245 -0.0544783
0.244068 -0.0542578
0.235796 -0.0539998
0.227633 -0.0537044
0.219579 -0.0533714
0.211631 -0.0530003
0.20379 -0.0525907
0.196054 -0.0521423
0.188421 -0.0516548
0.180891 -0.0511286
0.173464 -0.0505629
0.166138 -0.0499565
