 4.2353129387E+000 0.0000000000E+000
 3.9251122475E+000 0.0000000000E+000
 3.6429123878E+000 0.0000000000E+000
 3.3861861229E+000 0.0000000000E+000
 3.1526336670E+000 0.0000000000E+000
 2.9401636124E+000 0.0000000000E+000
 2.7468724251E+000 0.0000000000E+000
 2.5710294247E+000 0.0000000000E+000
 2.4110591412E+000 0.0000000000E+000
 2.2655289173E+000 0.0000000000E+000
 2.1331355572E+000 0.0000000000E+000
 2.0126929283E+000 0.0000000000E+000
 1.9031221867E+000 0.0000000000E+000
 1.8034422398E+000 0.0000000000E+000
 1.7127600908E+000 0.0000000000E+000
 1.6302635670E+000 0.0000000000E+000
 1.5552138090E+000 0.0000000000E+000
 1.4869387150E+000 0.0000000000E+000
 1.4248265028E+000 0.0000000000E+000
 1.3683210611E+000 0.0000000000E+000
 1.3169162273E+000 0.0000000000E+000
 1.2701514959E+000 0.0000000000E+000
 1.2276080847E+000 0.0000000000E+000
 1.1889051199E+000 0.0000000000E+000
 1.1536955833E+000 0.0000000000E+000
 1.1216644049E+000 0.0000000000E+000
 1.0925246477E+000 0.0000000000E+000
 1.0660152435E+000 0.0000000000E+000
 1.0418987274E+000 0.0000000000E+000
 1.0199590921E+000 0.0000000000E+000
 1.0000000000E+000 0.0000000000E+000
 9.8220211267E-001 -3.3141984604E-003
 9.6456503868E-001 -6.1859004200E-003
 9.4707924128E-001 -8.5064303130E-003
 9.2980349064E-001 -1.0676699691E-002
 9.1275715828E-001 -1.2869051658E-002
 8.9592546225E-001 -1.4989955351E-002
 8.7930369377E-001 -1.7023861408E-002
 8.6289244890E-001 -1.8997702748E-002
 8.4668928385E-001 -2.0913794637E-002
 8.3069115877E-001 -2.2769169882E-002
 8.1489574909E-001 -2.4566495791E-002
 7.9930061102E-001 -2.6308538392E-002
 7.8390341997E-001 -2.7996830642E-002
 7.6870179176E-001 -2.9632732272E-002
 7.5369322300E-001 -3.1217575073E-002
 7.3887538910E-001 -3.2752797008E-002
